event,gender,fighter1,fighter2,fight,winner,Method,Round,Time,Time format,duration
UFC on FUEL TV: Mousasi vs Latifi,1,Tor Troeng,Adam Cella,UFC on FUEL TV: Mousasi vs Latifi: Tor Troeng v Adam Cella,Tor Troeng,Submission,1.0,3.183333333333333,3 Rnd (5-5-5),3.183333333333333
UFC on FUEL TV: Mousasi vs Latifi,1,Gegard Mousasi,Ilir Latifi,UFC on FUEL TV: Mousasi vs Latifi: Gegard Mousasi v Ilir Latifi,Gegard Mousasi,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 158: St-Pierre vs Diaz,1,Rick Story,Quinn Mulhern,UFC 158: St-Pierre vs Diaz: Rick Story v Quinn Mulhern,Rick Story,KO/TKO,1.0,3.083333333333333,3 Rnd (5-5-5),3.083333333333333
UFC 158: St-Pierre vs Diaz,1,John Makdessi,Daron Cruickshank,UFC 158: St-Pierre vs Diaz: John Makdessi v Daron Cruickshank,John Makdessi,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 158: St-Pierre vs Diaz,1,Antonio Carvalho,Darren Elkins,UFC 158: St-Pierre vs Diaz: Antonio Carvalho v Darren Elkins,Darren Elkins,KO/TKO,1.0,3.1,3 Rnd (5-5-5),3.1
UFC 158: St-Pierre vs Diaz,1,Georges St-Pierre,Nick Diaz,UFC 158: St-Pierre vs Diaz: Georges St-Pierre v Nick Diaz,Georges St-Pierre,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC 158: St-Pierre vs Diaz,1,Mike Ricci,Colin Fletcher,UFC 158: St-Pierre vs Diaz: Mike Ricci v Colin Fletcher,Mike Ricci,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 158: St-Pierre vs Diaz,1,Carlos Condit,Johny Hendricks,UFC 158: St-Pierre vs Diaz: Carlos Condit v Johny Hendricks,Johny Hendricks,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 158: St-Pierre vs Diaz,1,Dan Miller,Jordan Mein,UFC 158: St-Pierre vs Diaz: Dan Miller v Jordan Mein,Jordan Mein,KO/TKO,1.0,4.7,3 Rnd (5-5-5),4.7
UFC 158: St-Pierre vs Diaz,1,TJ Dillashaw,Issei Tamura,UFC 158: St-Pierre vs Diaz: TJ Dillashaw v Issei Tamura,TJ Dillashaw,KO/TKO,2.0,0.4333333333333333,3 Rnd (5-5-5),5.433333333333334
UFC 158: St-Pierre vs Diaz,1,Patrick Cote,Bobby Voelker,UFC 158: St-Pierre vs Diaz: Patrick Cote v Bobby Voelker,Patrick Cote,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 158: St-Pierre vs Diaz,1,Nick Ring,Chris Camozzi,UFC 158: St-Pierre vs Diaz: Nick Ring v Chris Camozzi,Chris Camozzi,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 158: St-Pierre vs Diaz,1,George Roop,Reuben Duran,UFC 158: St-Pierre vs Diaz: George Roop v Reuben Duran,George Roop,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 158: St-Pierre vs Diaz,1,Jake Ellenberger,Nate Marquardt,UFC 158: St-Pierre vs Diaz: Jake Ellenberger v Nate Marquardt,Jake Ellenberger,KO/TKO,1.0,3.0,3 Rnd (5-5-5),3.0
UFC on FUEL TV: Silva vs. Stann,1,Dong Hyun Kim,Siyar Bahadurzada,UFC on FUEL TV: Silva vs. Stann: Dong Hyun Kim v Siyar Bahadurzada,Dong Hyun Kim,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Alex Caceres,Kyung Ho Kang,UFC on FUEL TV: Silva vs. Stann: Alex Caceres v Kyung Ho Kang,Kyung Ho Kang,Overturned,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Yushin Okami,Hector Lombard,UFC on FUEL TV: Silva vs. Stann: Yushin Okami v Hector Lombard,Yushin Okami,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Riki Fukuda,Brad Tavares,UFC on FUEL TV: Silva vs. Stann: Riki Fukuda v Brad Tavares,Brad Tavares,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Marcelo Guimaraes,Hyun Gyu Lim,UFC on FUEL TV: Silva vs. Stann: Marcelo Guimaraes v Hyun Gyu Lim,Hyun Gyu Lim,KO/TKO,2.0,4.0,3 Rnd (5-5-5),9.0
UFC on FUEL TV: Silva vs. Stann,1,Takanori Gomi,Diego Sanchez,UFC on FUEL TV: Silva vs. Stann: Takanori Gomi v Diego Sanchez,Diego Sanchez,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Cristiano Marcello,Kazuki Tokudome,UFC on FUEL TV: Silva vs. Stann: Cristiano Marcello v Kazuki Tokudome,Kazuki Tokudome,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Mizuto Hirota,Rani Yahya,UFC on FUEL TV: Silva vs. Stann: Mizuto Hirota v Rani Yahya,Rani Yahya,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Takeya Mizugaki,Bryan Caraway,UFC on FUEL TV: Silva vs. Stann: Takeya Mizugaki v Bryan Caraway,Takeya Mizugaki,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Silva vs. Stann,1,Stefan Struve,Mark Hunt,UFC on FUEL TV: Silva vs. Stann: Stefan Struve v Mark Hunt,Mark Hunt,KO/TKO,3.0,1.7333333333333334,3 Rnd (5-5-5),11.733333333333334
UFC on FUEL TV: Silva vs. Stann,1,Wanderlei Silva,Brian Stann,UFC on FUEL TV: Silva vs. Stann: Wanderlei Silva v Brian Stann,Wanderlei Silva,KO/TKO,2.0,4.133333333333334,5 Rnd (5-5-5-5-5),9.133333333333333
UFC 157: Rousey vs Carmouche,1,Josh Koscheck,Robbie Lawler,UFC 157: Rousey vs Carmouche: Josh Koscheck v Robbie Lawler,Robbie Lawler,KO/TKO,1.0,3.95,3 Rnd (5-5-5),3.95
UFC 157: Rousey vs Carmouche,1,Urijah Faber,Ivan Menjivar,UFC 157: Rousey vs Carmouche: Urijah Faber v Ivan Menjivar,Urijah Faber,Submission,1.0,4.566666666666666,3 Rnd (5-5-5),4.566666666666666
UFC 157: Rousey vs Carmouche,1,Sam Stout,Caros Fodor,UFC 157: Rousey vs Carmouche: Sam Stout v Caros Fodor,Sam Stout,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 157: Rousey vs Carmouche,1,Court McGee,Josh Neer,UFC 157: Rousey vs Carmouche: Court McGee v Josh Neer,Court McGee,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 157: Rousey vs Carmouche,1,Lyoto Machida,Dan Henderson,UFC 157: Rousey vs Carmouche: Lyoto Machida v Dan Henderson,Lyoto Machida,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 157: Rousey vs Carmouche,1,Dennis Bermudez,Matt Grice,UFC 157: Rousey vs Carmouche: Dennis Bermudez v Matt Grice,Dennis Bermudez,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 157: Rousey vs Carmouche,1,Michael Chiesa,Anton Kuivanen,UFC 157: Rousey vs Carmouche: Michael Chiesa v Anton Kuivanen,Michael Chiesa,Submission,2.0,2.4833333333333334,3 Rnd (5-5-5),7.483333333333333
UFC 157: Rousey vs Carmouche,1,Kenny Robertson,Brock Jardine,UFC 157: Rousey vs Carmouche: Kenny Robertson v Brock Jardine,Kenny Robertson,Submission,1.0,2.95,3 Rnd (5-5-5),2.95
UFC 157: Rousey vs Carmouche,1,Brendan Schaub,Lavar Johnson,UFC 157: Rousey vs Carmouche: Brendan Schaub v Lavar Johnson,Brendan Schaub,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 157: Rousey vs Carmouche,1,Jon Manley,Neil Magny,UFC 157: Rousey vs Carmouche: Jon Manley v Neil Magny,Neil Magny,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 157: Rousey vs Carmouche,1,Nah-Shon Burrell,Yuri Villefort,UFC 157: Rousey vs Carmouche: Nah-Shon Burrell v Yuri Villefort,Nah-Shon Burrell,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 157: Rousey vs Carmouche,0,Ronda Rousey,Liz Carmouche,UFC 157: Rousey vs Carmouche: Ronda Rousey v Liz Carmouche,Ronda Rousey,Submission,1.0,4.816666666666666,5 Rnd (5-5-5-5-5),4.816666666666666
UFC on FUEL TV: Barao vs McDonald,1,James Te Huna,Ryan Jimmo,UFC on FUEL TV: Barao vs McDonald: James Te Huna v Ryan Jimmo,James Te Huna,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Vaughan Lee,Motonobu Tezuka,UFC on FUEL TV: Barao vs McDonald: Vaughan Lee v Motonobu Tezuka,Vaughan Lee,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Renan Barao,Michael McDonald,UFC on FUEL TV: Barao vs McDonald: Renan Barao v Michael McDonald,Renan Barao,Submission,4.0,3.95,5 Rnd (5-5-5-5-5),18.95
UFC on FUEL TV: Barao vs McDonald,1,Paul Sass,Danny Castillo,UFC on FUEL TV: Barao vs McDonald: Paul Sass v Danny Castillo,Danny Castillo,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Che Mills,Matthew Riddle,UFC on FUEL TV: Barao vs McDonald: Che Mills v Matthew Riddle,Matthew Riddle,Overturned,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Cub Swanson,Dustin Poirier,UFC on FUEL TV: Barao vs McDonald: Cub Swanson v Dustin Poirier,Cub Swanson,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Tom Watson,Stanislav Nedkov,UFC on FUEL TV: Barao vs McDonald: Tom Watson v Stanislav Nedkov,Tom Watson,KO/TKO,2.0,4.7,3 Rnd (5-5-5),9.7
UFC on FUEL TV: Barao vs McDonald,1,Jimi Manuwa,Cyrille Diabate,UFC on FUEL TV: Barao vs McDonald: Jimi Manuwa v Cyrille Diabate,Jimi Manuwa,TKO - Doctor's Stoppage,1.0,5.0,3 Rnd (5-5-5),5.0
UFC on FUEL TV: Barao vs McDonald,1,Gunnar Nelson,Jorge Santiago,UFC on FUEL TV: Barao vs McDonald: Gunnar Nelson v Jorge Santiago,Gunnar Nelson,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Terry Etim,Renee Forte,UFC on FUEL TV: Barao vs McDonald: Terry Etim v Renee Forte,Renee Forte,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Phil Harris,Ulysses Gomez,UFC on FUEL TV: Barao vs McDonald: Phil Harris v Ulysses Gomez,Phil Harris,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FUEL TV: Barao vs McDonald,1,Andy Ogle,Josh Grispi,UFC on FUEL TV: Barao vs McDonald: Andy Ogle v Josh Grispi,Andy Ogle,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 156: Aldo vs Edgar,1,Yves Edwards,Isaac Vallie-Flagg,UFC 156: Aldo vs Edgar: Yves Edwards v Isaac Vallie-Flagg,Isaac Vallie-Flagg,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 156: Aldo vs Edgar,1,Chico Camus,Dustin Kimura,UFC 156: Aldo vs Edgar: Chico Camus v Dustin Kimura,Dustin Kimura,Submission,3.0,1.8333333333333333,3 Rnd (5-5-5),11.833333333333334
UFC 156: Aldo vs Edgar,1,Jose Aldo,Frankie Edgar,UFC 156: Aldo vs Edgar: Jose Aldo v Frankie Edgar,Jose Aldo,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC 156: Aldo vs Edgar,1,Tyron Woodley,Jay Hieron,UFC 156: Aldo vs Edgar: Tyron Woodley v Jay Hieron,Tyron Woodley,KO/TKO,1.0,0.6,3 Rnd (5-5-5),0.6
UFC 156: Aldo vs Edgar,1,Joseph Benavidez,Ian McCall,UFC 156: Aldo vs Edgar: Joseph Benavidez v Ian McCall,Joseph Benavidez,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 156: Aldo vs Edgar,1,Jon Fitch,Demian Maia,UFC 156: Aldo vs Edgar: Jon Fitch v Demian Maia,Demian Maia,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 156: Aldo vs Edgar,1,Edwin Figueroa,Francisco Rivera,UFC 156: Aldo vs Edgar: Edwin Figueroa v Francisco Rivera,Francisco Rivera,KO/TKO,2.0,4.333333333333333,3 Rnd (5-5-5),9.333333333333332
UFC 156: Aldo vs Edgar,1,Jacob Volkmann,Bobby Green,UFC 156: Aldo vs Edgar: Jacob Volkmann v Bobby Green,Bobby Green,Submission,3.0,4.416666666666667,3 Rnd (5-5-5),14.416666666666668
UFC 156: Aldo vs Edgar,1,Gleison Tibau,Evan Dunham,UFC 156: Aldo vs Edgar: Gleison Tibau v Evan Dunham,Evan Dunham,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 156: Aldo vs Edgar,1,Rashad Evans,Rogerio Nogueira,UFC 156: Aldo vs Edgar: Rashad Evans v Rogerio Nogueira,Rogerio Nogueira,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 156: Aldo vs Edgar,1,Alistair Overeem,Antonio Silva,UFC 156: Aldo vs Edgar: Alistair Overeem v Antonio Silva,Antonio Silva,KO/TKO,3.0,0.4166666666666667,3 Rnd (5-5-5),10.416666666666666
UFC on FOX: Johnson vs Dodson,1,TJ Grant,Matt Wiman,UFC on FOX: Johnson vs Dodson: TJ Grant v Matt Wiman,TJ Grant,KO/TKO,1.0,4.85,3 Rnd (5-5-5),4.85
UFC on FOX: Johnson vs Dodson,1,Rafael Natal,Sean Spencer,UFC on FOX: Johnson vs Dodson: Rafael Natal v Sean Spencer,Rafael Natal,Submission,3.0,2.216666666666667,3 Rnd (5-5-5),12.216666666666669
UFC on FOX: Johnson vs Dodson,1,Erik Koch,Ricardo Lamas,UFC on FOX: Johnson vs Dodson: Erik Koch v Ricardo Lamas,Ricardo Lamas,KO/TKO,2.0,2.533333333333333,3 Rnd (5-5-5),7.533333333333333
UFC on FOX: Johnson vs Dodson,1,Mike Russow,Shawn Jordan,UFC on FOX: Johnson vs Dodson: Mike Russow v Shawn Jordan,Shawn Jordan,KO/TKO,2.0,3.8,3 Rnd (5-5-5),8.8
UFC on FOX: Johnson vs Dodson,1,Demetrious Johnson,John Dodson,UFC on FOX: Johnson vs Dodson: Demetrious Johnson v John Dodson,Demetrious Johnson,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC on FOX: Johnson vs Dodson,1,Clay Guida,Hatsu Hioki,UFC on FOX: Johnson vs Dodson: Clay Guida v Hatsu Hioki,Clay Guida,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs Dodson,1,Simeon Thoresen,David Mitchell,UFC on FOX: Johnson vs Dodson: Simeon Thoresen v David Mitchell,David Mitchell,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs Dodson,1,Ryan Bader,Vladimir Matyushenko,UFC on FOX: Johnson vs Dodson: Ryan Bader v Vladimir Matyushenko,Ryan Bader,Submission,1.0,0.8333333333333334,3 Rnd (5-5-5),0.8333333333333334
UFC on FOX: Johnson vs Dodson,1,Quinton Jackson,Glover Teixeira,UFC on FOX: Johnson vs Dodson: Quinton Jackson v Glover Teixeira,Glover Teixeira,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs Dodson,1,Mike Stumpf,Pascal Krauss,UFC on FOX: Johnson vs Dodson: Mike Stumpf v Pascal Krauss,Pascal Krauss,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FOX: Johnson vs Dodson,1,Anthony Pettis,Donald Cerrone,UFC on FOX: Johnson vs Dodson: Anthony Pettis v Donald Cerrone,Anthony Pettis,KO/TKO,1.0,2.583333333333333,3 Rnd (5-5-5),2.583333333333333
UFC on FX: Belfort vs Bisping,1,Vitor Belfort,Michael Bisping,UFC on FX: Belfort vs Bisping: Vitor Belfort v Michael Bisping,Vitor Belfort,KO/TKO,2.0,1.45,5 Rnd (5-5-5-5-5),6.45
UFC on FX: Belfort vs Bisping,1,Daniel Sarafian,CB Dollaway,UFC on FX: Belfort vs Bisping: Daniel Sarafian v CB Dollaway,CB Dollaway,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FX: Belfort vs Bisping,1,Francisco Trinaldo,CJ Keith,UFC on FX: Belfort vs Bisping: Francisco Trinaldo v CJ Keith,Francisco Trinaldo,Submission,2.0,1.8333333333333333,3 Rnd (5-5-5),6.833333333333334
UFC on FX: Belfort vs Bisping,1,Thiago Tavares,Khabib Nurmagomedov,UFC on FX: Belfort vs Bisping: Thiago Tavares v Khabib Nurmagomedov,Khabib Nurmagomedov,KO/TKO,1.0,1.9166666666666663,3 Rnd (5-5-5),1.9166666666666663
UFC on FX: Belfort vs Bisping,1,Iuri Alcantara,Pedro Nobre,UFC on FX: Belfort vs Bisping: Iuri Alcantara v Pedro Nobre,Pedro Nobre,Could Not Continue,1.0,2.183333333333333,3 Rnd (5-5-5),2.183333333333333
UFC on FX: Belfort vs Bisping,1,Diego Nunes,Nik Lentz,UFC on FX: Belfort vs Bisping: Diego Nunes v Nik Lentz,Nik Lentz,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FX: Belfort vs Bisping,1,Wagner Prado,Ildemar Alcantara,UFC on FX: Belfort vs Bisping: Wagner Prado v Ildemar Alcantara,Ildemar Alcantara,Submission,2.0,2.65,3 Rnd (5-5-5),7.65
UFC on FX: Belfort vs Bisping,1,Ronny Markes,Andrew Craig,UFC on FX: Belfort vs Bisping: Ronny Markes v Andrew Craig,Ronny Markes,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FX: Belfort vs Bisping,1,Edson Barboza,Lucas Martins,UFC on FX: Belfort vs Bisping: Edson Barboza v Lucas Martins,Edson Barboza,KO/TKO,1.0,2.6333333333333333,3 Rnd (5-5-5),2.6333333333333333
UFC on FX: Belfort vs Bisping,1,Gabriel Gonzaga,Ben Rothwell,UFC on FX: Belfort vs Bisping: Gabriel Gonzaga v Ben Rothwell,Gabriel Gonzaga,Submission,2.0,1.0166666666666666,3 Rnd (5-5-5),6.016666666666667
UFC on FX: Belfort vs Bisping,1,Godofredo Pepey,Milton Vieira,UFC on FX: Belfort vs Bisping: Godofredo Pepey v Milton Vieira,Godofredo Pepey,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Leonard Garcia,Max Holloway,UFC 155: Dos Santos vs Velasquez II: Leonard Garcia v Max Holloway,Max Holloway,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Jim Miller,Joe Lauzon,UFC 155: Dos Santos vs Velasquez II: Jim Miller v Joe Lauzon,Jim Miller,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Chris Cariaso,John Moraga,UFC 155: Dos Santos vs Velasquez II: Chris Cariaso v John Moraga,John Moraga,Submission,3.0,1.1833333333333331,3 Rnd (5-5-5),11.183333333333334
UFC 155: Dos Santos vs Velasquez II,1,Philip De Fries,Todd Duffee,UFC 155: Dos Santos vs Velasquez II: Philip De Fries v Todd Duffee,Todd Duffee,KO/TKO,1.0,2.066666666666667,3 Rnd (5-5-5),2.066666666666667
UFC 155: Dos Santos vs Velasquez II,1,Michael Johnson,Myles Jury,UFC 155: Dos Santos vs Velasquez II: Michael Johnson v Myles Jury,Myles Jury,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Junior Dos Santos,Cain Velasquez,UFC 155: Dos Santos vs Velasquez II: Junior Dos Santos v Cain Velasquez,Cain Velasquez,Decision - Unanimous,5.0,5.0,5 Rnd (5-5-5-5-5),25.0
UFC 155: Dos Santos vs Velasquez II,1,Brad Pickett,Eddie Wineland,UFC 155: Dos Santos vs Velasquez II: Brad Pickett v Eddie Wineland,Eddie Wineland,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Erik Perez,Byron Bloodworth,UFC 155: Dos Santos vs Velasquez II: Erik Perez v Byron Bloodworth,Erik Perez,KO/TKO,1.0,3.8333333333333335,3 Rnd (5-5-5),3.8333333333333335
UFC 155: Dos Santos vs Velasquez II,1,Melvin Guillard,Jamie Varner,UFC 155: Dos Santos vs Velasquez II: Melvin Guillard v Jamie Varner,Jamie Varner,Decision - Split,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Yushin Okami,Alan Belcher,UFC 155: Dos Santos vs Velasquez II: Yushin Okami v Alan Belcher,Yushin Okami,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Chris Leben,Derek Brunson,UFC 155: Dos Santos vs Velasquez II: Chris Leben v Derek Brunson,Derek Brunson,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC 155: Dos Santos vs Velasquez II,1,Tim Boetsch,Constantinos Philippou,UFC 155: Dos Santos vs Velasquez II: Tim Boetsch v Constantinos Philippou,Constantinos Philippou,KO/TKO,3.0,2.183333333333333,3 Rnd (5-5-5),12.183333333333334
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Mike Pyle,James Head,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Mike Pyle v James Head,Mike Pyle,KO/TKO,1.0,1.9166666666666663,3 Rnd (5-5-5),1.9166666666666663
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Dustin Poirier,Jonathan Brookins,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Dustin Poirier v Jonathan Brookins,Dustin Poirier,Submission,1.0,4.25,3 Rnd (5-5-5),4.25
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,TJ Waldburger,Nick Catone,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: TJ Waldburger v Nick Catone,TJ Waldburger,Submission,2.0,1.0666666666666669,3 Rnd (5-5-5),6.066666666666666
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Colton Smith,Mike Ricci,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Colton Smith v Mike Ricci,Colton Smith,Decision - Unanimous,3.0,5.0,3 Rnd + OT (5-5-5-5),15.0
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Roy Nelson,Matt Mitrione,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Roy Nelson v Matt Mitrione,Roy Nelson,KO/TKO,1.0,2.966666666666667,5 Rnd (5-5-5-5-5),2.966666666666667
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Jared Papazian,Tim Elliott,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Jared Papazian v Tim Elliott,Tim Elliott,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Reuben Duran,Hugo Viana,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Reuben Duran v Hugo Viana,Hugo Viana,KO/TKO,1.0,4.083333333333333,3 Rnd (5-5-5),4.083333333333333
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Mike Rio,John Cofer,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Mike Rio v John Cofer,Mike Rio,Submission,3.0,4.183333333333334,3 Rnd (5-5-5),14.183333333333334
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Pat Barry,Shane del Rosario,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Pat Barry v Shane del Rosario,Pat Barry,KO/TKO,2.0,0.4333333333333333,3 Rnd (5-5-5),5.433333333333334
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Johnny Bedford,Marcos Vinicius,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Johnny Bedford v Marcos Vinicius,Johnny Bedford,KO/TKO,2.0,1.0,3 Rnd (5-5-5),6.0
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,Vinc Pichel,Rustam Khabilov,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale: Vinc Pichel v Rustam Khabilov,Rustam Khabilov,KO/TKO,1.0,2.25,3 Rnd (5-5-5),2.25
UFC on FX: Sotiropoulos vs Pearson,1,Chad Mendes,Yaotzin Meza,UFC on FX: Sotiropoulos vs Pearson: Chad Mendes v Yaotzin Meza,Chad Mendes,KO/TKO,1.0,1.9166666666666663,3 Rnd (5-5-5),1.9166666666666663
UFC on FX: Sotiropoulos vs Pearson,1,Igor Pokrajac,Joey Beltran,UFC on FX: Sotiropoulos vs Pearson: Igor Pokrajac v Joey Beltran,Joey Beltran,Overturned,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FX: Sotiropoulos vs Pearson,1,Nick Penner,Cody Donovan,UFC on FX: Sotiropoulos vs Pearson: Nick Penner v Cody Donovan,Cody Donovan,KO/TKO,1.0,4.583333333333333,3 Rnd (5-5-5),4.583333333333333
UFC on FX: Sotiropoulos vs Pearson,1,Mike Pierce,Seth Baczynski,UFC on FX: Sotiropoulos vs Pearson: Mike Pierce v Seth Baczynski,Mike Pierce,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FX: Sotiropoulos vs Pearson,1,Ben Alloway,Manuel Rodriguez,UFC on FX: Sotiropoulos vs Pearson: Ben Alloway v Manuel Rodriguez,Ben Alloway,KO/TKO,1.0,4.95,3 Rnd (5-5-5),4.95
UFC on FX: Sotiropoulos vs Pearson,1,Colin Fletcher,Norman Parke,UFC on FX: Sotiropoulos vs Pearson: Colin Fletcher v Norman Parke,Norman Parke,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FX: Sotiropoulos vs Pearson,1,George Sotiropoulos,Ross Pearson,UFC on FX: Sotiropoulos vs Pearson: George Sotiropoulos v Ross Pearson,Ross Pearson,KO/TKO,3.0,0.6833333333333333,5 Rnd (5-5-5-5-5),10.683333333333334
UFC on FX: Sotiropoulos vs Pearson,1,Robert Whittaker,Brad Scott,UFC on FX: Sotiropoulos vs Pearson: Robert Whittaker v Brad Scott,Robert Whittaker,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
UFC on FX: Sotiropoulos vs Pearson,1,Brendan Loughnane,Mike Wilkinson,UFC on FX: Sotiropoulos vs Pearson: Brendan Loughnane v Mike Wilkinson,Mike Wilkinson,Decision - Unanimous,3.0,5.0,3 Rnd (5-5-5),15.0
